,acceleration__number_crossing_m__m_-1,acceleration__number_crossing_m__m_1,"acceleration__augmented_dickey_fuller__attr_""teststat""__autolag_""AIC""","acceleration__augmented_dickey_fuller__attr_""pvalue""__autolag_""AIC""","acceleration__fft_coefficient__attr_""abs""__coeff_29","acceleration__fft_coefficient__attr_""abs""__coeff_24",acceleration__absolute_sum_of_changes,"acceleration__fft_coefficient__attr_""abs""__coeff_32","acceleration__fft_coefficient__attr_""abs""__coeff_36",acceleration__approximate_entropy__m_2__r_0.3,acceleration__number_crossing_m__m_0,"acceleration__fft_coefficient__attr_""abs""__coeff_25","acceleration__fft_coefficient__attr_""abs""__coeff_13","acceleration__fft_coefficient__attr_""abs""__coeff_12",acceleration__fourier_entropy__bins_5,"acceleration__fft_coefficient__attr_""abs""__coeff_19","acceleration__fft_coefficient__attr_""abs""__coeff_0","acceleration__fft_coefficient__attr_""abs""__coeff_22","acceleration__fft_coefficient__attr_""abs""__coeff_37","acceleration__agg_linear_trend__attr_""intercept""__chunk_len_10__f_agg_""min""","acceleration__fft_coefficient__attr_""abs""__coeff_10","acceleration__fft_aggregated__aggtype_""centroid""","acceleration__fft_coefficient__attr_""abs""__coeff_48","acceleration__fft_coefficient__attr_""abs""__coeff_30",acceleration__cid_ce__normalize_False,acceleration__fourier_entropy__bins_2,acceleration__approximate_entropy__m_2__r_0.5,"acceleration__change_quantiles__f_agg_""mean""__isabs_True__qh_1.0__ql_0.2","acceleration__fft_coefficient__attr_""abs""__coeff_15","acceleration__change_quantiles__f_agg_""var""__isabs_True__qh_0.6__ql_0.2",acceleration__number_peaks__n_1,acceleration__fourier_entropy__bins_10,acceleration__fourier_entropy__bins_3,"acceleration__fft_coefficient__attr_""abs""__coeff_28","acceleration__fft_coefficient__attr_""abs""__coeff_38","acceleration__agg_linear_trend__attr_""intercept""__chunk_len_5__f_agg_""min""","acceleration__change_quantiles__f_agg_""var""__isabs_False__qh_0.6__ql_0.2","acceleration__fft_aggregated__aggtype_""variance""","acceleration__fft_coefficient__attr_""abs""__coeff_14","acceleration__fft_coefficient__attr_""abs""__coeff_11","acceleration__change_quantiles__f_agg_""mean""__isabs_True__qh_0.6__ql_0.0","acceleration__fft_coefficient__attr_""abs""__coeff_40","acceleration__fft_coefficient__attr_""abs""__coeff_26","acceleration__fft_coefficient__attr_""abs""__coeff_23","acceleration__fft_coefficient__attr_""abs""__coeff_16","acceleration__fft_coefficient__attr_""abs""__coeff_27","acceleration__change_quantiles__f_agg_""mean""__isabs_True__qh_1.0__ql_0.4","acceleration__fft_coefficient__attr_""abs""__coeff_34","acceleration__change_quantiles__f_agg_""var""__isabs_False__qh_0.8__ql_0.2","acceleration__change_quantiles__f_agg_""var""__isabs_True__qh_0.8__ql_0.2","acceleration__fft_coefficient__attr_""abs""__coeff_9","acceleration__fft_coefficient__attr_""abs""__coeff_47","acceleration__fft_coefficient__attr_""abs""__coeff_18","acceleration__change_quantiles__f_agg_""mean""__isabs_True__qh_0.8__ql_0.2",acceleration__approximate_entropy__m_2__r_0.1,"acceleration__fft_coefficient__attr_""abs""__coeff_77","acceleration__fft_coefficient__attr_""abs""__coeff_79","acceleration__fft_coefficient__attr_""abs""__coeff_31","acceleration__fft_coefficient__attr_""abs""__coeff_83","acceleration__fft_coefficient__attr_""abs""__coeff_33","acceleration__fft_coefficient__attr_""abs""__coeff_76","acceleration__change_quantiles__f_agg_""var""__isabs_False__qh_1.0__ql_0.2","acceleration__change_quantiles__f_agg_""var""__isabs_True__qh_0.4__ql_0.2","acceleration__change_quantiles__f_agg_""mean""__isabs_True__qh_1.0__ql_0.0",acceleration__mean_abs_change,acceleration__cid_ce__normalize_True,acceleration__number_peaks__n_3,"acceleration__change_quantiles__f_agg_""mean""__isabs_True__qh_0.8__ql_0.0","acceleration__fft_coefficient__attr_""abs""__coeff_80","acceleration__fft_coefficient__attr_""abs""__coeff_49","acceleration__fft_coefficient__attr_""abs""__coeff_44","acceleration__fft_coefficient__attr_""abs""__coeff_58","acceleration__fft_coefficient__attr_""abs""__coeff_17",acceleration__abs_energy,"acceleration__change_quantiles__f_agg_""var""__isabs_False__qh_0.4__ql_0.2","acceleration__change_quantiles__f_agg_""mean""__isabs_True__qh_0.6__ql_0.2","acceleration__fft_coefficient__attr_""abs""__coeff_42",acceleration__range_count__max_1000000000000.0__min_0,"acceleration__fft_coefficient__attr_""abs""__coeff_55",acceleration__range_count__max_0__min_-1000000000000.0,"acceleration__fft_coefficient__attr_""abs""__coeff_85","acceleration__fft_coefficient__attr_""abs""__coeff_64","acceleration__change_quantiles__f_agg_""mean""__isabs_True__qh_0.4__ql_0.2","acceleration__agg_autocorrelation__f_agg_""var""__maxlag_40",acceleration__count_below_mean,"acceleration__change_quantiles__f_agg_""mean""__isabs_False__qh_0.8__ql_0.0","acceleration__fft_coefficient__attr_""abs""__coeff_72","acceleration__augmented_dickey_fuller__attr_""usedlag""__autolag_""AIC""","acceleration__fft_coefficient__attr_""abs""__coeff_8",acceleration__approximate_entropy__m_2__r_0.7,acceleration__length,"acceleration__fft_coefficient__attr_""abs""__coeff_78","acceleration__fft_coefficient__attr_""abs""__coeff_84","acceleration__fft_coefficient__attr_""abs""__coeff_81","acceleration__fft_coefficient__attr_""abs""__coeff_43","acceleration__change_quantiles__f_agg_""mean""__isabs_True__qh_0.8__ql_0.4",acceleration__number_cwt_peaks__n_1,"acceleration__change_quantiles__f_agg_""var""__isabs_False__qh_1.0__ql_0.4","acceleration__change_quantiles__f_agg_""var""__isabs_True__qh_1.0__ql_0.2","acceleration__fft_coefficient__attr_""abs""__coeff_41"
53,2.0,2.0,-5.457474113360571,2.562473310672024e-06,0.705979671568381,0.18867168828817932,10.345,0.07851122641878969,0.5279660318915513,0.25510476011850836,8.0,0.4214422767420812,2.65166175827689,2.493407162358988,0.4179836031465709,0.7168155628085069,4.005,1.1806390176560542,0.3734276347829331,-0.8200000000000001,2.4702071807013213,8.952936222394106,0.4507167160393993,0.1306419776819257,1.86796493543107,0.22057003640017672,0.2412428599136045,0.0735375,0.8466492761583612,0.0019196852352623035,0.0,0.4446431100911842,0.32450838693107065,0.7414989105352603,0.752790696742544,-0.34145021645021645,0.0032377382368848034,100.50926835286468,1.6934260791521978,3.2049511775780184,0.084078125,0.7421098674345044,0.8771848844550381,1.0033626488640348,1.6675253940200214,0.2755498451430364,0.08355172413793104,0.38622195712228097,0.002978794024705544,0.0016975530020109163,0.26583374825283146,0.23393512006942505,0.2726107714740432,0.03584745762711865,0.3780582978542788,0.8738495569482312,0.6776378652925658,0.5871931203101982,0.7493919828514166,0.7210977886256859,0.6804157968908295,0.022501018593750005,0.001643859375,0.10142156862745098,0.10142156862745098,3.2830588050233205,0.0,0.07403749999999999,0.5580236677695747,0.341999531887951,0.4247354937794296,0.6840651447278135,1.874502349446857,33.499700999999966,0.0025642500000000006,0.036581395348837205,0.2937212309644056,46.0,0.7374259191912031,57.0,0.6390712696279037,0.8191317179046148,0.033625,0.1734251828116285,53.0,0.0019374999999999976,0.6715408765714799,2.0,2.478872031062283,0.2534709779310518,103.0,0.6272618870231419,0.5766778740071036,0.4822041713000461,0.7608326977398455,0.029135135135135132,12.0,0.029236269916765756,0.017132473593749996,0.31412406425555023
54,0.0,4.0,-4.424286319560361,0.00026879448743871796,1.1592464712963289,1.3556174377132817,7.923000000000001,0.9142559048282568,0.9026743748291969,0.4591292023728357,4.0,1.28144734536952,0.7306078301447861,1.0734273423494611,0.4702359623552492,0.4190283136251798,25.731,0.150180679716339,0.9856127058830169,-0.08500000000000003,0.797539514403311,3.420759395100486,0.6393540039157974,1.1163096915855122,1.7987303855775607,0.2954391918721161,0.4794623566736518,0.16196969696969696,0.46827235664728173,0.006799182222222223,1.0,0.6428579130907905,0.2954391918721161,0.8723866255108949,0.9162373889400532,0.24482222222222216,0.014154240000000002,21.248465441931614,0.3788517950174262,0.6197486068212347,0.1494230769230769,0.883601733235137,1.0695183166302522,1.0887618679420654,0.4358888067011816,0.9069795059619438,0.165,0.7293175870124832,0.037483553875236296,0.024890313799621935,0.9717290384072707,0.648717525075971,0.21318929596975839,0.12034782608695652,0.214898129997112,0.8738495569482312,0.6776378652925658,0.9729865741189023,0.7493919828514166,0.9618185849728645,0.6804157968908295,0.06215952249770431,0.0003609999999999996,0.18006818181818185,0.18006818181818185,3.4312873475479915,1.0,0.15723529411764706,0.5580236677695747,0.943987929203943,0.8073102078618482,0.6840651447278135,0.9394921603801027,27.079021,0.0007219999999999992,0.08713333333333333,0.8592400151469715,39.0,0.7374259191912031,6.0,0.6390712696279037,0.8191317179046148,0.01899999999999999,0.14945718355049822,22.0,0.014705882352941183,0.6715408765714799,3.0,0.15813859421862633,0.5040753744196149,45.0,0.6272618870231419,0.5766778740071036,0.4822041713000461,0.8141965056326952,0.09878571428571425,6.0,0.06390980555555555,0.03623105968778696,1.0284351341890587
55,6.0,8.0,-5.964356860115428,2.0041113991420275e-07,9.87444596491051,4.488989018058211,55.07599999999999,1.9863994842442354,4.4039223208188245,0.367568458711796,9.0,3.9069871759236383,24.973685885817176,8.9873975139393,0.2165269055341737,5.90939276073401,9.232999999999999,16.138613902037225,1.0663960698631867,-0.21852631578947368,10.94564792832442,16.45898735644024,0.5140631031103431,7.511269203212346,7.351571532672454,0.13906079845474112,0.28574698620521466,0.18203333333333335,53.42877768176483,0.0008588568376068376,5.0,0.41885350140284483,0.15895186621395402,7.840011734933232,2.4012696846306434,-0.35868825910931174,0.0013066346153846153,343.9192814995224,52.98290849962711,20.910933203251503,0.20054464285714285,2.79764496298698,0.9110978926012128,6.906859456212687,26.335135950330606,2.6930250132362263,0.22905357142857144,4.868582775289391,0.020470037037037033,0.016593080932784637,41.30046321868103,3.2451823098237047,8.716548167586195,0.07225925925925926,0.23998445378859712,2.5192487616220616,0.7656289251150845,2.4518597772861344,2.334886264975141,1.766838916690846,1.6719634869439737,0.11903119328888886,0.0009690583974649161,0.2914074074074074,0.2914074074074074,4.445945418848841,4.0,0.2420068027210884,2.1806546204603725,3.7220928624032306,2.567110215549441,0.7695632785784057,3.2030404278110374,519.948879,0.001566103214124038,0.021166666666666667,3.737756822224202,69.0,2.287237545850035,121.0,1.0136873275714564,2.353837361247037,0.02448936170212766,0.22790809696617273,121.0,0.015952380952380954,0.872013220114104,12.0,105.46169020804055,0.2412964414659804,190.0,1.4354772007768914,0.2765539727895222,3.6301659202592638,4.2744959031956204,0.0879,14.0,0.15656615561224488,0.08607265888888888,2.538488555173499
56,5.0,6.0,-4.848474964243257,4.388925443356306e-05,3.345184694862792,4.996553292578572,38.999,1.3137639331792836,1.5319292950708119,0.510244147480003,6.0,2.3834337123264495,2.305610923232915,6.856592364678391,0.20898174665423647,3.860278023325303,14.191000000000003,0.7645069156628856,0.6761264849800812,-1.3118222222222222,5.43182494114846,8.574189617048386,0.6393540039157974,3.782650790120601,5.916055020028127,0.10473243910508653,0.41046566876303014,0.3788656716417911,3.183551318889018,0.22192542857142852,3.0,0.31273694051467793,0.20898174665423647,1.257441526475708,1.613337481883492,-0.928111111111111,0.4533149948979592,105.8934705092718,5.147946047196719,13.201564506567266,0.5461400000000001,2.054749741072872,0.337858157791738,1.3228132016756193,3.453483139714444,3.7559864821813562,0.36270588235294127,0.5756132881207153,0.3695657414933837,0.17814678497164463,19.061344851444005,0.648717525075971,2.2012824977507663,0.4406739130434783,0.35975028893842254,0.8738495569482312,0.6776378652925658,0.1956433715908848,0.7493919828514166,1.7106013656067833,0.6804157968908295,0.28498338070839835,0.055529053254437875,0.4381910112359551,0.4381910112359551,2.8424976750759496,2.0,0.4983235294117647,0.5580236677695747,0.943987929203943,1.9494702860712316,0.6840651447278135,0.29460471782336295,392.0958129999999,0.10531982248520713,0.489,2.277251212608683,45.0,0.7374259191912031,45.0,0.6390712696279037,0.8191317179046148,0.23084615384615384,0.33204282780458494,44.0,0.01073529411764708,0.6715408765714799,9.0,12.997790969360642,0.3074008185116148,90.0,0.6272618870231419,0.5766778740071036,0.4822041713000461,2.1756923686380514,0.44616666666666666,11.0,0.2442953986928104,0.14247775807529517,1.110689763756446
57,4.0,8.0,-4.832171089665544,4.718121480077767e-05,1.1863667600139784,1.2475266713514872,26.423000000000002,0.698094093613809,1.2455875253581905,0.40209011527835337,6.0,1.8739897086081578,7.3242171488867935,2.4045056338322865,0.28393626675586414,2.457898244916123,40.343,2.4573542009015745,1.2882177501152543,-0.7523076923076923,12.735824543448505,8.381184398785173,1.116672337235047,1.5646890907847961,3.852295549409469,0.1425058673927378,0.383124800041692,0.1955913978494624,2.538751880484001,0.04000057426303854,3.0,0.3654164658707506,0.28393626675586414,1.1250195150688098,0.8694579129177109,-0.4139507692307692,0.05344914569160998,125.83199766081329,5.638828928773884,10.453182832573784,0.18473239436619718,0.887121611381586,1.7277749769620956,0.3888488317322559,2.686160568047155,1.023760527925933,0.21829577464788733,2.042246774082687,0.08552602461538462,0.05886542248520709,13.451222525112323,0.9314403479226029,2.3549603887870045,0.16384615384615384,0.42170755643391145,0.8738495569482312,0.6776378652925658,0.8395405306903841,0.7493919828514166,1.94376461638767,0.6804157968908295,0.10104896034223611,0.0028888808864265935,0.21658196721311476,0.21658196721311476,2.9294861493071944,3.0,0.20088297872340424,0.5580236677695747,1.0819852660918912,0.7820376323252208,0.6840651447278135,2.5783496403771853,225.929199,0.005012049861495845,0.11626190476190476,0.8261428880270285,65.0,1.3677606191319143,58.0,0.6390712696279037,0.8191317179046148,0.04647368421052631,0.14331074228864066,66.0,0.008585106382978725,0.6715408765714799,2.0,11.305041184848248,0.2778835311631749,123.0,0.6272618870231419,0.5766778740071036,0.4822041713000461,0.41080179156434526,0.18509302325581395,10.0,0.11105532910136878,0.06279452121632559,0.576448610025214
58,6.0,4.0,-4.239535940433934,0.0005644018957646875,3.3853272582973415,2.001694630912197,27.885,1.4323173585480053,0.833882563139094,0.34155766880899385,5.0,2.1731110828594162,2.3287926067389346,12.276466504181942,0.16924965202722864,2.3464113704756073,26.352999999999994,2.8521028466460776,1.8635707905498582,-0.15491025641025624,18.388697869463616,8.58451743824397,0.9980962354456683,1.8438956768642212,3.5552483738833214,0.08476607571480994,0.24317030187666866,0.23284782608695648,4.415228407256811,0.06803233207138995,3.0,0.2534458577792781,0.08476607571480994,1.234783901158213,2.005466008450571,0.34560999999999986,0.15877517468902108,136.4201983242009,4.2842721238879315,1.0972383951180624,0.2814927536231884,1.6333547090085012,1.0882295952129557,2.796907333941843,3.981623614251565,2.041883973066126,0.21210294117647058,1.386851586814638,0.13461717175317442,0.05967397727779016,9.278327797605787,0.6434350501519404,0.8377472163412799,0.2738059701492538,0.40106580479144593,0.8738495569482312,0.6776378652925658,1.5639373874012361,0.7493919828514166,0.8567946082209603,0.6804157968908295,0.10446591635160683,0.04489441000000001,0.2363135593220339,0.2363135593220339,1.9317881196481177,2.0,0.266752688172043,0.5580236677695747,1.231780129075267,0.6159521117820943,0.7136515366731597,3.5226455535476724,408.89427499999994,0.10360369000000003,0.30139534883720925,1.1113510233033144,55.0,0.5149037005296306,64.0,0.6390712696279037,0.8191317179046148,0.24230000000000002,0.42631010497034333,62.0,0.005376344086021502,0.6715408765714799,12.0,15.282593711544468,0.14724328605314763,119.0,0.6272618870231419,0.5766778740071036,0.4822041713000461,0.6240371577073346,0.2638604651162791,14.0,0.0891077099913495,0.050268846408317566,3.208383055945567
59,4.0,6.0,-4.950997225650394,2.7721238712824533e-05,1.3671485005195463,13.018488707037855,23.469,2.1949519273443445,4.965505937942281,0.20403572525802383,8.0,8.3399066455558,33.78269708643852,49.410041299374605,0.2156169896628778,9.718742494367415,11.065999999999999,15.979318571741192,3.832359727981054,-0.6952167487684728,57.38918141883531,23.190421359786612,1.0225592534043744,1.7184076201662506,3.204927300267513,0.11045304667259806,0.1967490240619878,0.04871559633027523,4.528193122388356,0.0002050849609375,6.0,0.3057282042176629,0.19006786667059616,1.8210150977811317,2.44473660799095,-0.358171052631579,0.00024523999023437504,747.1405514969562,17.07199248319488,58.121538568795366,0.062251366120218574,0.883601733235137,5.462562972352019,17.400883264387293,5.042416411029912,2.998348472210183,0.05151243781094527,3.8289112294274212,0.0003247854766989952,0.00026850929589300097,47.91289584680677,0.919555093187104,9.35475425794624,0.007532544378698226,0.1692776627326822,1.8065337280419957,1.2935610796466508,1.458181087660542,0.30329229157109944,2.7536784687009783,1.4115780711117825,0.015868352748085176,0.0001221944888888889,0.08472563176895308,0.08472563176895308,4.921673499688356,6.0,0.05482743362831859,0.9684666860282863,0.943774979576885,0.48202827475341814,2.002105194806151,8.16523537810535,118.32467999999999,0.0001345166222222223,0.006343750000000001,1.4893523804169182,89.0,1.2113890874831275,189.0,0.5124689905062431,1.163238301364524,0.0035466666666666667,0.23703252073799397,141.0,0.004765486725663717,1.026399782047338,16.0,30.60655306224448,0.1697917893856158,278.0,1.7231081693486279,0.5977332541347644,0.8599119795748201,0.8992107875409661,0.006625000000000001,21.0,0.017158846860226232,0.013499634710882924,1.296460438123534
60,2.0,2.0,-2.5282920166455805,0.10874143271690906,1.1986101553242048,1.1731832763894983,13.156999999999996,0.5957639923499202,0.9590000000000003,0.25686298895994475,3.0,1.7598649881048132,1.2154767429026316,1.3016224490995851,0.3330110964801871,1.5003526224248676,2.8070000000000013,0.4416220069711449,0.9856127058830169,-1.7310000000000003,2.8155230129398148,5.878595810264851,0.6393540039157974,1.530765982336505,2.8233740453577876,0.28140183959141857,0.238118255491093,0.11192727272727271,1.3852569447591154,0.003870638888888889,1.0,0.4924111686335799,0.3330110964801871,0.3620981855661506,0.9162373889400532,-1.3504916666666666,0.006334909722222222,64.23237701940064,0.6593721370079384,2.2920031325948758,0.20482499999999995,0.883601733235137,1.050807038047549,0.2700664353887578,1.0626879476150644,0.8305057301363226,0.09844186046511626,0.709178274051983,0.0068479874999999996,0.00376741,4.730047593017508,0.648717525075971,0.8510846021401169,0.0558,0.32023188501463196,0.8738495569482312,0.6776378652925658,0.39256111043869285,0.7493919828514166,0.963824167324905,0.6804157968908295,0.04496297057851239,0.00731216,0.18530985915492953,0.18530985915492953,2.0059386821863687,1.0,0.16487499999999997,0.5580236677695747,0.943987929203943,0.8073102078618482,0.6840651447278135,0.8273652232034654,142.74703499999998,0.012043040000000001,0.04966666666666666,0.8592400151469715,54.0,0.7374259191912031,18.0,0.6390712696279037,0.8191317179046148,0.0692,0.1541623553369945,21.0,0.0013749999999999954,0.6715408765714799,2.0,3.388914072592126,0.21711353571513237,72.0,0.6272618870231419,0.5766778740071036,0.4822041713000461,0.8141965056326952,0.050448275862068966,5.0,0.023150620876149264,0.03245304925619835,1.0284351341890587
61,0.0,2.0,-3.191063910299378,0.02050779706666489,0.8722337466872951,3.36141286887713,10.315000000000001,0.9790572958595217,0.5496319191671768,0.2747164684104022,4.0,3.806613693308791,2.160699527384382,3.838530858934068,0.2260210374611503,4.149588099420351,25.111,4.0336991554217,0.3381090129986542,-0.22923976608187133,3.312111349722372,13.603857413633104,0.8597746886632247,1.1582072353426232,1.4300171327644997,0.10564048160168155,0.22481531982610492,0.040134751773049634,6.849091994810374,0.0006497458496093751,7.0,0.24125504142950074,0.16589319843770653,1.6120899799755624,0.35225893707142014,-0.13921021021021024,0.0009731130371093751,322.33223028786017,2.6439027898521625,5.1719973775335415,0.05302970297029703,0.7372050973263715,2.5640501815946144,2.6348943406198675,6.829748276065062,0.7534907958162191,0.04520183486238532,0.33517786422645857,0.0012840968988594593,0.000828845697049675,1.2416481415824063,0.9992680349594772,3.8280923218773997,0.02133980582524272,0.40479166187704907,0.1582843865239795,0.589646805470047,1.0241546870872034,0.5133111560751661,0.7329199321682403,0.12021392818021293,0.0068539873245812575,0.0007431886916502298,0.057625698324022354,0.057625698324022354,3.6285806892022374,5.0,0.04566428571428572,0.10151240113668392,0.2708990063450382,0.4812010950460196,0.527351369215712,4.05630821149405,31.459535000000038,0.0010012715318869164,0.018140625,0.23496707811876202,145.0,0.28450658851353033,35.0,0.6538651713155781,0.594067984509967,0.016794871794871796,0.24307412154746558,50.0,-0.0027499999999999994,0.18015757944811855,13.0,5.3151628364385965,0.21821676652477762,180.0,0.3236930883972969,0.3015424591863647,0.44909914508942267,0.5487759275159435,0.02064788732394366,15.0,0.008444563252251493,0.0052432655299029214,0.41322388736480287
62,2.0,2.0,-2.2880004912572027,0.17586726250883655,0.7436624047939729,0.8467330091024202,4.732,0.9142559048282568,0.9026743748291969,0.2033327840117729,1.0,0.47361119912618105,1.272687450497534,0.9541962670178928,0.29113983883196504,0.7001238115038276,16.651999999999997,0.6363495017829054,0.9856127058830169,-1.2712857142857141,2.195169026775846,4.396060732938668,0.6393540039157974,1.1163096915855122,1.0733592129385205,0.1461447460085638,0.13155313178961436,0.0802826086956522,1.0866031833359238,0.023220507936507935,1.0,0.4349442022582592,0.29113983883196504,0.537776814521106,0.9162373889400532,-1.1538076923076923,0.03318633106575964,43.741206601242126,0.47824798303360466,0.8663257294128023,0.09915151515151516,0.883601733235137,0.540381192681911,0.5392495734638544,0.8388760222168231,0.6313170776627394,0.053176470588235304,0.7293175870124832,0.025111249999999998,0.017180996093749998,1.0713331311246734,0.648717525075971,0.7997288471338585,0.09256249999999999,0.2165751953322843,0.8738495569482312,0.6776378652925658,0.9729865741189023,0.7493919828514166,0.9618185849728645,0.6804157968908295,0.019148800094517957,0.034504694214876036,0.08158620689655173,0.08158620689655173,1.085833451918474,1.0,0.09093181818181817,0.5580236677695747,0.943987929203943,0.8073102078618482,0.6840651447278135,0.6432381869283872,62.351997999999995,0.05871008264462811,0.10633333333333334,0.8592400151469715,38.0,0.7374259191912031,21.0,0.6390712696279037,0.8191317179046148,0.16781818181818184,0.4221609011842225,21.0,0.024477272727272726,0.6715408765714799,5.0,2.483886972178247,0.07497350266738423,59.0,0.6272618870231419,0.5766778740071036,0.4822041713000461,0.8141965056326952,0.053849999999999995,10.0,0.006100463667820069,0.013106115784499058,1.0284351341890587
63,4.0,2.0,-2.978279967231867,0.03697316829323655,0.416886075565015,0.6029874628308939,7.541999999999999,0.0027906492354209693,0.6865570520282309,0.2734714548670383,2.0,0.7287878560603299,1.0607229609477975,1.311716266027113,0.25686465269947606,1.887188294007418,15.384,1.122182351265284,0.15043782084952312,-0.4356153846153846,2.703200566679394,6.727246270229002,0.11787993972028445,0.3209318575809733,1.1295414999016191,0.20100301090279254,0.19768884988801894,0.06125806451612902,2.3406775646252655,0.006355106575963718,4.0,0.34188786445172115,0.2333681381042237,0.6164820539058882,0.13430577092708634,-0.3423133333333333,0.008440174603174606,102.20917081574166,0.9692419558717302,0.5530530702575849,0.058890625,0.2406124927965223,0.6136193270113015,1.0791551327405908,2.4598881096031793,0.49946166804782827,0.05651948051948051,0.36778833097373087,0.006564508296576349,0.004571936988027725,2.159389023013707,0.2522678054682901,2.478946967622252,0.04465217391304348,0.3831192007362372,0.8738495569482312,0.6776378652925658,0.24971762781336596,0.7493919828514166,0.34119943245847695,0.6804157968908295,0.010505368250664813,0.0020519474999999994,0.06558260869565216,0.06558260869565216,1.9151333695448096,3.0,0.054131868131868134,0.5580236677695747,0.04345134273616492,0.3306360889941969,0.0019999999999997797,2.2290257825433617,42.39216800000003,0.002875087499999999,0.04580952380952381,0.07946314413159353,87.0,0.19897376281709328,29.0,0.6390712696279037,0.8191317179046148,0.03455,0.2559229471239316,33.0,0.0,0.6715408765714799,6.0,2.4435658759062866,0.15888515036325734,116.0,0.6272618870231419,0.5766778740071036,0.4822041713000461,0.3109210306346879,0.03275471698113207,14.0,0.00844308112666554,0.006753503295178631,0.1486748037556176
64,6.0,6.0,-2.8705145424216947,0.048885763024911,6.6403519550705505,16.42151268799796,33.847,3.754034300492331,3.149980158613167,0.09488419246689928,5.0,15.043045407121015,2.009027392087596,5.473423207160172,0.523451801798704,19.268210188537783,20.843,19.2515175858607,2.826019522476236,-1.2034285714285713,13.550164472811604,16.13516999364846,2.358637897881968,5.356467758131269,8.342624467156602,0.30150064133215543,0.13579297994047934,0.08576999999999999,8.223580687098261,0.0010310812161599336,2.0,0.9448840109658112,0.4061599620206685,7.785809279098308,2.919754436862459,-0.9999153439153439,0.001511714285714286,242.87061870433428,3.6572550664228847,9.389302449333314,0.15335526315789472,2.466982476230032,12.291025880601305,17.687710851097098,11.688923031786146,10.964026422135845,0.10715999999999999,2.76455585505758,0.002331610389610389,0.001619311519649182,16.33497831463404,2.082471467182821,18.164979414903343,0.02698701298701299,0.1751682666933303,0.8738495569482312,0.6776378652925658,4.322435455421586,0.7493919828514166,2.4419726750557453,0.6804157968908295,0.07869247789999995,0.00031824019024970283,0.2564166666666667,0.2564166666666667,6.18542472706969,2.0,0.12169230769230768,0.5580236677695747,2.5839697123246848,2.760370395814359,2.308367200405034,14.752443819349653,245.21213499999988,0.0004596052318668255,0.02197959183673469,3.0492872173226564,59.0,1.8040009690048555,74.0,0.6390712696279037,2.216948802496235,0.011965517241379313,0.054514622352303956,62.0,0.008499999999999999,0.6715408765714799,5.0,22.031739866856938,0.12820206226624875,133.0,0.6272618870231419,0.5766778740071036,0.4822041713000461,3.6457039473587955,0.02957692307692308,13.0,0.10399995555555548,0.07225953709999995,2.6002705934118064
65,2.0,2.0,-4.357777903609943,0.00035228776843064573,2.054200441637914,4.895990711574782,10.389000000000001,0.9777465216232538,0.1573764236285005,0.17209936272753423,8.0,3.0757375333438186,4.923569899932206,8.566188618247866,0.28017908122538127,1.9486691606716968,54.469,7.636805628942449,0.8528533438324452,-0.0005806451612903399,16.49555239979526,17.217051571013084,0.34640475000774673,1.2291050989178678,1.244245554542993,0.1639821431431056,0.15770841445132588,0.02277021276595745,4.641673649352938,0.00024484717399691363,3.0,0.38483877757031326,0.22035233116154795,1.4829111427324357,1.0482816554647088,0.10368032786885248,0.0002855763406635803,738.5178312960074,4.685297165190965,11.7858111171012,0.027635467980295567,0.46334540315091377,2.7951297151588497,6.533000283505615,3.373964282020553,1.932776940446136,0.02320967741935484,1.0724761011376212,0.00038654158618179794,0.0003020198762632625,21.624228216300864,0.8099513956423893,1.4076752410083877,0.009195767195767196,0.5030233809783455,0.17797228045146443,0.48045533182682804,1.1932935653486318,0.22592655598389874,0.8281539514723517,0.23994917874608473,0.0027759194929832505,0.00024484717399691363,0.03521694915254238,0.03521694915254238,3.3377388433581423,3.0,0.025923387096774195,0.3183596804214805,1.343385553690634,0.8684355455910626,0.48248847058485406,3.518501150484643,51.15705100000005,0.0002855763406635803,0.006381944444444444,0.8592400151469715,262.0,0.6527428421396304,34.0,0.23414205464199764,0.8191317179046148,0.006381944444444444,0.21058621173221487,100.0,-0.0007782258064516134,0.7927639640520947,14.0,25.206052042536424,0.1329798430575836,296.0,0.6301029858249584,0.40970325295369586,0.3224098929998395,1.1376077758496177,0.005808510638297874,21.0,0.003215977598566308,0.002258747197827071,0.41316801427914046
